bukken,ttl,epoc,rowdata,datetime
tama_b,1762738132,1752110932341,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-71,""interval"":80,""seq"":99,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-75,""volt"":3.06},{""id"":""0081f98602f6"",""rssi"":-67,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-64,""volt"":3},{""id"":""0081f9860356"",""rssi"":-61,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-60,""volt"":2.92},{""id"":""0081f986057c"",""rssi"":-58,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-55,""volt"":2.88},{""id"":""0081f9860866"",""rssi"":-53,""volt"":3.01}]}",2025/07/10 10:28:52.341
tama_b,1762738160,1752110959595,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-45,""interval"":81,""seq"":85,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.1,""humidity"":61,""pressure"":1012.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-85,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-78,""volt"":2.88},{""id"":""0081f9860866"",""rssi"":-66,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-63,""volt"":3},{""id"":""0081f986057c"",""rssi"":-55,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-55,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-54,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-50,""volt"":3.05}]}",2025/07/10 10:29:19.595
tama_b,1762738176,1752110976469,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-53,""interval"":80,""seq"":123,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.5,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-91,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-88,""volt"":3.06},{""id"":""0081f98602f6"",""rssi"":-83,""volt"":3.01},{""id"":""0081f9860866"",""rssi"":-70,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-69,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-67,""volt"":2.92},{""id"":""0081f986083d"",""rssi"":-63,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-61,""volt"":3.14},{""id"":""0081f986053f"",""rssi"":-60,""volt"":2.96}]}",2025/07/10 10:29:36.469
tama_b,1762738178,1752110978490,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-59,""interval"":80,""seq"":141,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.1,""humidity"":61,""pressure"":1011.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-70,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-69,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-66,""volt"":2.96},{""id"":""0081f98602f6"",""rssi"":-65,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-61,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-58,""volt"":2.92},{""id"":""0081f986057c"",""rssi"":-57,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-57,""volt"":2.9699999999999998}]}",2025/07/10 10:29:38.490
tama_b,1762738194,1752110993793,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-77,""interval"":81,""seq"":93,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":62,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-87,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-78,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-73,""volt"":2.88},{""id"":""0081f986083d"",""rssi"":-65,""volt"":2.92},{""id"":""0081f986057c"",""rssi"":-64,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-62,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-61,""volt"":3},{""id"":""0081f98602f6"",""rssi"":-60,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-53,""volt"":3.05}]}",2025/07/10 10:29:53.793
tama_b,1762738213,1752111012739,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-71,""interval"":81,""seq"":101,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-77,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-65,""volt"":2.96},{""id"":""0081f986083d"",""rssi"":-62,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-60,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-59,""volt"":3.01},{""id"":""0081f98608fc"",""rssi"":-56,""volt"":2.92},{""id"":""0081f986057c"",""rssi"":-56,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-49,""volt"":2.9699999999999998}]}",2025/07/10 10:30:12.739
tama_b,1762738240,1752111040018,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-59,""interval"":80,""seq"":87,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.1,""humidity"":61,""pressure"":1012.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-71,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-68,""volt"":2.96},{""id"":""0081f98608fc"",""rssi"":-64,""volt"":2.92},{""id"":""0081f9860866"",""rssi"":-60,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-60,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-55,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-51,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-49,""volt"":2.9699999999999998}]}",2025/07/10 10:30:40.018
tama_b,1762738257,1752111056541,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-53,""interval"":80,""seq"":125,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.5,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-90,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-86,""volt"":3.06},{""id"":""0081f98602f6"",""rssi"":-79,""volt"":3.01},{""id"":""0081f98608fc"",""rssi"":-69,""volt"":2.88},{""id"":""0081f9860866"",""rssi"":-69,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-68,""volt"":3.05},{""id"":""0081f986057c"",""rssi"":-61,""volt"":3.14},{""id"":""0081f986053f"",""rssi"":-59,""volt"":3},{""id"":""0081f986083d"",""rssi"":-54,""volt"":2.9699999999999998}]}",2025/07/10 10:30:56.541
tama_b,1762738258,1752111057601,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-55,""interval"":79,""seq"":143,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.2,""humidity"":61,""pressure"":1011.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-75,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-68,""volt"":3},{""id"":""0081f9860866"",""rssi"":-65,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-63,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-62,""volt"":3.01},{""id"":""0081f98608fc"",""rssi"":-62,""volt"":2.88},{""id"":""0081f986057c"",""rssi"":-62,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-54,""volt"":2.9699999999999998}]}",2025/07/10 10:30:57.601
tama_b,1762738274,1752111074349,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-65,""interval"":80,""seq"":95,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":62,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f98602f6"",""rssi"":-76,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-72,""volt"":3.05},{""id"":""0081f9860662"",""rssi"":-69,""volt"":3.06},{""id"":""0081f986057c"",""rssi"":-62,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-62,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-62,""volt"":2.92},{""id"":""0081f9860866"",""rssi"":-55,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-50,""volt"":3.09}]}",2025/07/10 10:31:14.349
tama_b,1762738293,1752111093162,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-59,""interval"":80,""seq"":103,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.1,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-77,""volt"":3.06},{""id"":""0081f9860356"",""rssi"":-68,""volt"":3.05},{""id"":""0081f986053f"",""rssi"":-65,""volt"":2.96},{""id"":""0081f98608fc"",""rssi"":-61,""volt"":2.88},{""id"":""0081f986057c"",""rssi"":-60,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-58,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-53,""volt"":2.9699999999999998},{""id"":""0081f9860866"",""rssi"":-44,""volt"":2.9699999999999998}]}",2025/07/10 10:31:33.162
tama_b,1762738320,1752111120498,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-53,""interval"":81,""seq"":89,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.1,""humidity"":61,""pressure"":1012.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-71,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-63,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-61,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-61,""volt"":2.92},{""id"":""0081f986053f"",""rssi"":-56,""volt"":2.96},{""id"":""0081f98602f6"",""rssi"":-55,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-54,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-53,""volt"":2.9699999999999998}]}",2025/07/10 10:32:00.498
tama_b,1762738336,1752111136325,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-53,""interval"":79,""seq"":127,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.5,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-84,""volt"":3.06},{""id"":""0081f98602f6"",""rssi"":-82,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-79,""volt"":3.05},{""id"":""0081f9860866"",""rssi"":-71,""volt"":3.01},{""id"":""0081f98608fc"",""rssi"":-70,""volt"":2.92},{""id"":""0081f986083d"",""rssi"":-63,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-61,""volt"":3.14},{""id"":""0081f986053f"",""rssi"":-59,""volt"":2.96}]}",2025/07/10 10:32:16.325
tama_b,1762738337,1752111136706,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-59,""interval"":79,""seq"":145,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.2,""humidity"":61,""pressure"":1011.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986057c"",""rssi"":-74,""volt"":3.14},{""id"":""0081f9860356"",""rssi"":-69,""volt"":3.05},{""id"":""0081f9860866"",""rssi"":-68,""volt"":3.01},{""id"":""0081f9860662"",""rssi"":-68,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-66,""volt"":2.96},{""id"":""0081f98602f6"",""rssi"":-64,""volt"":3.01},{""id"":""0081f98608fc"",""rssi"":-53,""volt"":2.92},{""id"":""0081f986083d"",""rssi"":-49,""volt"":2.9699999999999998}]}",2025/07/10 10:32:16.706
tama_b,1762738355,1752111154604,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-73,""interval"":81,""seq"":97,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":62,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-78,""volt"":3.06},{""id"":""0081f98602f6"",""rssi"":-75,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-65,""volt"":3.05},{""id"":""0081f986057c"",""rssi"":-65,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-64,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-62,""volt"":2.88},{""id"":""0081f986083d"",""rssi"":-61,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-50,""volt"":3}]}",2025/07/10 10:32:34.604
tama_b,1762738374,1752111173592,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-61,""interval"":81,""seq"":105,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.1,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-76,""volt"":3.06},{""id"":""0081f9860356"",""rssi"":-66,""volt"":3.05},{""id"":""0081f986053f"",""rssi"":-65,""volt"":2.96},{""id"":""0081f986057c"",""rssi"":-58,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-56,""volt"":2.92},{""id"":""0081f986083d"",""rssi"":-55,""volt"":2.9699999999999998},{""id"":""0081f9860866"",""rssi"":-54,""volt"":3.01},{""id"":""0081f98602f6"",""rssi"":-52,""volt"":3.01}]}",2025/07/10 10:32:53.592
tama_b,1762738401,1752111201110,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-59,""interval"":80,""seq"":91,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.1,""humidity"":61,""pressure"":1012.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-93,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-76,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-63,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-63,""volt"":3},{""id"":""0081f98608fc"",""rssi"":-62,""volt"":2.88},{""id"":""0081f986057c"",""rssi"":-60,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-56,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-56,""volt"":2.92},{""id"":""0081f9860356"",""rssi"":-48,""volt"":3.05}]}",2025/07/10 10:33:21.110
tama_b,1762738416,1752111215881,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-53,""interval"":79,""seq"":147,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.2,""humidity"":61,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-77,""volt"":3.06},{""id"":""0081f9860356"",""rssi"":-72,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-71,""volt"":2.92},{""id"":""0081f986053f"",""rssi"":-67,""volt"":2.96},{""id"":""0081f98602f6"",""rssi"":-63,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-62,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-62,""volt"":2.9699999999999998},{""id"":""0081f986083d"",""rssi"":-60,""volt"":2.9699999999999998}]}",2025/07/10 10:33:35.881
tama_b,1762738416,1752111216115,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-49,""interval"":80,""seq"":129,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.5,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-91,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-82,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-75,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-71,""volt"":2.92},{""id"":""0081f9860356"",""rssi"":-68,""volt"":3.05},{""id"":""0081f986057c"",""rssi"":-67,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-67,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-61,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-51,""volt"":2.96}]}",2025/07/10 10:33:36.115
tama_b,1762738435,1752111235224,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-67,""interval"":80,""seq"":99,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":62,""pressure"":1011.4,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-71,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-67,""volt"":2.88},{""id"":""0081f9860866"",""rssi"":-64,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-63,""volt"":3.14},{""id"":""0081f9860356"",""rssi"":-63,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-61,""volt"":3.01},{""id"":""0081f98602f6"",""rssi"":-61,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-60,""volt"":3.09}]}",2025/07/10 10:33:55.224
tama_b,1762738454,1752111254047,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-61,""interval"":80,""seq"":107,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.2,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-73,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-68,""volt"":2.96},{""id"":""0081f9860356"",""rssi"":-66,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-61,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-58,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-58,""volt"":3.01},{""id"":""0081f98608fc"",""rssi"":-52,""volt"":2.88},{""id"":""0081f9860866"",""rssi"":-50,""volt"":3.01}]}",2025/07/10 10:34:14.047
tama_b,1762738481,1752111281429,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-45,""interval"":81,""seq"":93,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.1,""humidity"":61,""pressure"":1012.6,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-87,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-66,""volt"":2.88},{""id"":""0081f986053f"",""rssi"":-64,""volt"":2.96},{""id"":""0081f9860866"",""rssi"":-63,""volt"":2.9699999999999998},{""id"":""0081f98602f6"",""rssi"":-56,""volt"":3.06},{""id"":""0081f986057c"",""rssi"":-56,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-53,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-44,""volt"":3.05}]}",2025/07/10 10:34:41.429
tama_b,1762738495,1752111295164,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-49,""interval"":79,""seq"":149,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.3,""humidity"":61,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-89,""volt"":3.06},{""id"":""0081f986057c"",""rssi"":-74,""volt"":3.14},{""id"":""0081f986053f"",""rssi"":-67,""volt"":3},{""id"":""0081f98602f6"",""rssi"":-64,""volt"":3.01},{""id"":""0081f9860866"",""rssi"":-62,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-58,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-50,""volt"":2.92},{""id"":""0081f98608fc"",""rssi"":-50,""volt"":2.92}]}",2025/07/10 10:34:55.164
tama_b,1762738496,1752111295990,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-49,""interval"":80,""seq"":131,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.5,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-79,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-72,""volt"":3.01},{""id"":""0081f98602f6"",""rssi"":-68,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-66,""volt"":3.05},{""id"":""0081f986057c"",""rssi"":-66,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-63,""volt"":2.92},{""id"":""0081f986083d"",""rssi"":-60,""volt"":2.92},{""id"":""0081f986053f"",""rssi"":-50,""volt"":3}]}",2025/07/10 10:34:55.990
tama_b,1762738516,1752111315760,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-77,""interval"":81,""seq"":101,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":62,""pressure"":1011.4,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-89,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-78,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-75,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-66,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-62,""volt"":2.88},{""id"":""0081f986053f"",""rssi"":-61,""volt"":2.96},{""id"":""0081f98602f6"",""rssi"":-59,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-59,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-53,""volt"":3.05}]}",2025/07/10 10:35:15.760
tama_b,1762738535,1752111334690,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-65,""interval"":80,""seq"":109,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.3,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-78,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-65,""volt"":2.96},{""id"":""0081f9860356"",""rssi"":-65,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-62,""volt"":2.88},{""id"":""0081f986057c"",""rssi"":-58,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-57,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-52,""volt"":2.9699999999999998},{""id"":""0081f9860866"",""rssi"":-46,""volt"":3.01}]}",2025/07/10 10:35:34.690
tama_b,1762738562,1752111361813,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-55,""interval"":80,""seq"":95,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.1,""humidity"":61,""pressure"":1012.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-78,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-66,""volt"":2.96},{""id"":""0081f98608fc"",""rssi"":-64,""volt"":2.88},{""id"":""0081f986057c"",""rssi"":-62,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-61,""volt"":3.01},{""id"":""0081f98602f6"",""rssi"":-53,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-49,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-45,""volt"":3.05}]}",2025/07/10 10:36:01.813
tama_b,1762738574,1752111374205,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-55,""interval"":79,""seq"":151,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.3,""humidity"":61,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-74,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-66,""volt"":2.96},{""id"":""0081f9860866"",""rssi"":-63,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-62,""volt"":2.9699999999999998},{""id"":""0081f98602f6"",""rssi"":-62,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-61,""volt"":3.05},{""id"":""0081f986057c"",""rssi"":-60,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-55,""volt"":2.92}]}",2025/07/10 10:36:14.205
tama_b,1762738576,1752111375661,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-53,""interval"":80,""seq"":133,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.5,""humidity"":62,""pressure"":1011.8,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-89,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-69,""volt"":3.01},{""id"":""0081f98602f6"",""rssi"":-66,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-65,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-63,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-62,""volt"":3.14},{""id"":""0081f986053f"",""rssi"":-60,""volt"":2.96},{""id"":""0081f98608fc"",""rssi"":-59,""volt"":2.92}]}",2025/07/10 10:36:15.661
